Ax,Ay,Az,Gx,Gy,Gz,Cx,Cy,Cz,Lt,Li,alt,temp
-1634.000000,272.000000,87.000000,208.000000,547.000000,381.000000,10770.500000,362.000000,8897.000000,8.780000,3.000000,1334.185000,23.750000
-1702.000000,254.000000,268.000000,231.000000,361.000000,365.000000,10763.600000,362.000000,8897.000000,8.720000,3.000000,1334.188100,23.750000
-1723.000000,317.000000,177.000000,341.000000,451.000000,407.000000,10759.700000,362.000000,8895.200000,8.660000,3.000000,1334.190000,23.750000
-1823.000000,356.000000,107.000000,121.000000,473.000000,115.000000,10761.800000,362.000000,8889.800000,8.600000,3.000000,1334.191900,23.750000
-1969.000000,425.000000,194.000000,-102.000000,448.000000,112.000000,10763.900000,362.000000,8884.400000,8.540000,3.000000,1334.193700,23.750000
-2134.000000,435.000000,224.000000,-115.000000,420.000000,4.000000,10766.000000,362.000000,8879.000000,8.480000,3.000000,1334.195600,23.750000
-2314.000000,502.000000,251.000000,-282.000000,274.000000,175.000000,10762.400000,360.500000,8874.200000,8.420000,3.000000,1334.197500,23.750000
-2347.000000,434.000000,316.000000,-450.000000,-11.000000,-21.000000,10758.800000,359.000000,8869.400000,8.360000,3.000000,1334.199400,23.750000
-2483.000000,473.000000,138.000000,-504.000000,-36.000000,-99.000000,10755.200000,357.500000,8864.600000,8.300000,3.000000,1334.201300,23.750000
-2664.000000,635.000000,131.000000,-632.000000,-273.000000,-237.000000,10753.000000,356.000000,8863.400000,8.240000,3.000000,1334.203100,23.750000
-2699.000000,644.000000,250.000000,-498.000000,-729.000000,-36.000000,10751.500000,354.500000,8864.000000,8.180000,3.000000,1334.205000,23.750000
-2101.000000,794.000000,-127.000000,141.000000,-886.000000,76.000000,10750.000000,353.000000,8864.600000,8.120000,3.000000,1334.206900,23.750000
-1629.000000,1027.000000,-519.000000,2.000000,-601.000000,65.000000,10750.900000,352.500000,8867.300000,8.060000,3.000000,1334.208800,23.750000
-1555.000000,974.000000,-557.000000,-504.000000,420.000000,233.000000,10756.600000,354.000000,8874.200000,8.000000,3.000000,1334.210600,23.750000
-1968.000000,850.000000,-172.000000,-730.000000,707.000000,16.000000,10762.300000,355.500000,8881.100000,8.060000,3.000000,1334.212500,23.750000
-2035.000000,655.000000,73.000000,-810.000000,219.000000,59.000000,10768.000000,357.000000,8888.000000,8.120000,3.000000,1334.214400,23.750000
-1991.000000,488.000000,161.000000,-672.000000,-56.000000,-246.000000,10767.100000,358.800000,8889.800000,8.180000,3.000000,1334.216200,23.750000
-1844.000000,469.000000,149.000000,-525.000000,158.000000,-145.000000,10766.200000,360.600000,8891.600000,8.240000,3.000000,1334.218100,23.750000
-1737.000000,468.000000,190.000000,-578.000000,117.000000,-236.000000,10765.300000,362.400000,8893.400000,8.300000,3.000000,1334.220000,23.750000
-1585.000000,407.000000,308.000000,-421.000000,-74.000000,-105.000000,10765.600000,361.800000,8895.000000,8.360000,3.000000,1334.221900,23.750000
-1577.000000,316.000000,302.000000,-234.000000,291.000000,-72.000000,10766.500000,360.000000,8896.500000,8.420000,3.000000,1334.223800,23.750000
-1631.000000,375.000000,305.000000,-273.000000,560.000000,47.000000,10767.400000,358.200000,8898.000000,8.480000,3.000000,1334.225600,23.750000
-1711.000000,398.000000,379.000000,-223.000000,174.000000,-114.000000,10768.100000,357.100000,8899.600000,8.540000,3.000000,1334.227500,23.750000
-1806.000000,388.000000,445.000000,-118.000000,-87.000000,-99.000000,10768.400000,357.400000,8901.400000,8.600000,3.000000,1334.229400,23.750000
-1848.000000,392.000000,423.000000,-31.000000,19.000000,-67.000000,10768.700000,357.700000,8903.200000,8.660000,3.000000,1334.231300,23.750000
-1941.000000,267.000000,425.000000,-89.000000,198.000000,-184.000000,10769.000000,358.000000,8905.000000,8.720000,3.000000,1334.233100,23.750000
-2018.000000,208.000000,522.000000,322.000000,71.000000,-99.000000,10773.200000,361.600000,8903.500000,8.780000,3.000000,1334.235000,23.750000
-2109.000000,338.000000,362.000000,371.000000,223.000000,-321.000000,10777.400000,365.200000,8902.000000,8.840000,3.000000,1334.236900,23.750000
-2277.000000,405.000000,472.000000,135.000000,51.000000,-367.000000,10781.600000,368.800000,8900.500000,8.900000,3.000000,1334.238700,23.750000
-2402.000000,398.000000,468.000000,334.000000,-243.000000,-560.000000,10783.600000,371.000000,8896.400000,8.960000,3.000000,1334.240600,23.750000
-2544.000000,430.000000,126.000000,260.000000,245.000000,-668.000000,10784.500000,372.500000,8891.000000,9.000000,3.000000,1334.242500,23.750000
-2703.000000,352.000000,143.000000,152.000000,-130.000000,-532.000000,10785.400000,374.000000,8885.600000,9.000000,3.000000,1334.244400,23.750000
-2366.000000,373.000000,-20.000000,523.000000,-312.000000,-319.000000,10786.500000,375.300000,8883.500000,9.000000,3.000000,1334.246200,23.750000
-2051.000000,238.000000,-228.000000,150.000000,-624.000000,-279.000000,10788.000000,376.200000,8888.000000,9.000000,3.000000,1334.248100,23.750000
-1978.000000,142.000000,-331.000000,489.000000,2.000000,-125.000000,10789.500000,377.100000,8892.500000,9.000000,3.000000,1334.250000,23.750000
-2114.000000,115.000000,-66.000000,699.000000,-286.000000,171.000000,10791.000000,378.000000,8897.000000,9.000000,3.000000,1334.255600,23.750000
-2230.000000,224.000000,45.000000,1103.000000,-696.000000,-2.000000,10792.500000,376.500000,8897.000000,9.000000,3.000000,1334.261100,23.750000
-2121.000000,464.000000,-101.000000,1401.000000,-624.000000,200.000000,10794.000000,375.000000,8897.000000,9.000000,3.000000,1334.266700,23.750000
-2014.000000,594.000000,-120.000000,795.000000,-211.000000,300.000000,10795.500000,373.500000,8897.000000,9.000000,3.000000,1334.272300,23.750000
-1837.000000,379.000000,142.000000,187.000000,20.000000,312.000000,10792.000000,370.400000,8895.400000,9.000000,3.000000,1334.277800,23.750000
-1685.000000,131.000000,186.000000,286.000000,105.000000,269.000000,10786.000000,366.500000,8893.000000,9.000000,3.000000,1334.283400,23.750000
-1580.000000,122.000000,81.000000,511.000000,49.000000,317.000000,10780.000000,362.600000,8890.600000,9.000000,3.000000,1334.289000,23.750000
-1609.000000,208.000000,27.000000,458.000000,264.000000,356.000000,10774.500000,360.900000,8888.700000,9.000000,3.000000,1334.294600,23.750000
-1700.000000,265.000000,184.000000,529.000000,264.000000,258.000000,10770.000000,363.600000,8887.800000,9.000000,3.000000,1334.300100,23.750000
-1761.000000,319.000000,274.000000,483.000000,191.000000,202.000000,10765.500000,366.300000,8886.900000,9.000000,3.000000,1334.305700,23.750000
-1812.000000,366.000000,198.000000,411.000000,310.000000,241.000000,10761.000000,369.000000,8886.000000,9.000000,3.000000,1334.311300,23.750000
-1863.000000,401.000000,126.000000,72.000000,351.000000,202.000000,10761.600000,366.000000,8882.400000,9.000000,3.000000,1334.316800,23.750000
-2031.000000,390.000000,204.000000,-90.000000,186.000000,165.000000,10762.200000,363.000000,8878.800000,8.959200,3.000000,1334.322400,23.750000
-2181.000000,476.000000,309.000000,-151.000000,-55.000000,231.000000,10762.800000,360.000000,8875.200000,8.898000,3.000000,1334.328000,23.750000
-2260.000000,379.000000,439.000000,-480.000000,-56.000000,-127.000000,10761.600000,357.600000,8873.600000,8.836700,3.000000,1334.333500,23.750000
-2263.000000,155.000000,436.000000,-476.000000,-208.000000,-37.000000,10759.500000,355.500000,8873.000000,8.775500,3.000000,1334.339100,23.750000
-2509.000000,409.000000,35.000000,-108.000000,-36.000000,-190.000000,10757.400000,353.400000,8872.400000,8.714300,3.000000,1334.344700,23.750000
-2489.000000,873.000000,-86.000000,-376.000000,-543.000000,-270.000000,10756.000000,353.200000,8872.500000,8.653100,3.000000,1334.350200,23.750000
-2517.000000,999.000000,231.000000,-718.000000,-1030.000000,-313.000000,10756.000000,356.800000,8874.000000,8.591800,3.000000,1334.355800,23.750000
-1998.000000,920.000000,-6.000000,-151.000000,-1133.000000,103.000000,10756.000000,360.400000,8875.500000,8.530600,3.000000,1334.361400,23.750000
-1823.000000,869.000000,-447.000000,-671.000000,452.000000,236.000000,10756.000000,364.000000,8877.000000,8.469400,3.000000,1334.367000,23.750000
-1943.000000,792.000000,-171.000000,-879.000000,467.000000,12.000000,10759.900000,362.200000,8883.300000,8.408200,3.000000,1334.372500,23.750000
-1930.000000,611.000000,107.000000,-412.000000,-92.000000,51.000000,10763.800000,360.400000,8889.600000,8.346900,3.000000,1334.378100,23.750000
-1865.000000,500.000000,150.000000,-932.000000,391.000000,-342.000000,10767.700000,358.600000,8895.900000,8.285700,3.000000,1334.383700,23.750000
-1955.000000,377.000000,274.000000,-776.000000,576.000000,-276.000000,10769.600000,359.000000,8899.400000,8.224500,3.000000,1334.389200,23.750000
-1774.000000,342.000000,264.000000,-498.000000,111.000000,-361.000000,10770.500000,360.500000,8901.500000,8.163300,3.000000,1334.394800,23.750000
-1587.000000,265.000000,292.000000,-395.000000,-90.000000,-307.000000,10771.400000,362.000000,8903.600000,8.102000,3.000000,1334.400400,23.750000
-1504.000000,266.000000,304.000000,-340.000000,52.000000,-195.000000,10773.400000,362.700000,8905.200000,8.040800,3.000000,1334.405900,23.750000
-1570.000000,269.000000,315.000000,-270.000000,386.000000,-89.000000,10777.600000,361.800000,8905.800000,8.000000,3.000000,1334.411500,23.750000
-1690.000000,315.000000,317.000000,-276.000000,551.000000,-34.000000,10781.800000,360.900000,8906.400000,8.000000,3.000000,1334.417100,23.750000
-1898.000000,298.000000,373.000000,-352.000000,463.000000,-55.000000,10786.000000,360.000000,8907.000000,8.000000,3.000000,1334.422600,23.750000
-2069.000000,276.000000,510.000000,-165.000000,95.000000,-31.000000,10786.545500,362.181800,8905.090900,8.000000,3.000000,1334.428200,23.750000
-2085.000000,218.000000,573.000000,-40.000000,-212.000000,-72.000000,10787.272700,365.090900,8902.545500,8.000000,3.000000,1334.435600,23.750000
-2089.000000,246.000000,559.000000,50.000000,-43.000000,50.000000,10787.818200,367.272700,8900.636400,8.000000,3.000000,1334.440000,23.750000
-2128.000000,250.000000,438.000000,92.000000,330.000000,-37.000000,10789.600000,369.000000,8899.400000,8.000000,3.000000,1334.443700,23.750000
-2243.000000,329.000000,507.000000,99.000000,24.000000,-52.000000,10792.000000,370.500000,8898.500000,8.000000,3.000000,1334.447500,23.750000
-2306.000000,445.000000,485.000000,155.000000,-402.000000,-310.000000,10794.400000,372.000000,8897.600000,8.000000,3.000000,1334.451300,23.750000
-2510.000000,417.000000,277.000000,-252.000000,363.000000,-276.000000,10796.100000,373.400000,8897.100000,8.000000,3.000000,1334.455000,23.750000
-2692.000000,283.000000,191.000000,-257.000000,-33.000000,-283.000000,10796.400000,374.600000,8897.400000,8.000000,3.000000,1334.458800,23.750000
-2261.000000,293.000000,97.000000,22.000000,-456.000000,-133.000000,10796.700000,375.800000,8897.700000,8.000000,3.000000,1334.462500,23.750000
-1880.000000,114.000000,-65.000000,362.000000,-562.000000,15.000000,10797.000000,377.000000,8898.000000,8.000000,3.000000,1334.466200,23.750000
-1930.000000,150.000000,-426.000000,428.000000,854.000000,381.000000,10797.900000,375.500000,8903.400000,8.000000,3.000000,1334.470000,23.750000
-2176.000000,232.000000,-112.000000,240.000000,357.000000,237.000000,10798.800000,374.000000,8908.800000,8.000000,3.000000,1334.473800,23.750000
-2301.000000,313.000000,-29.000000,1203.000000,-630.000000,297.000000,10799.700000,372.500000,8914.200000,8.000000,3.000000,1334.477500,23.750000
-2206.000000,515.000000,-101.000000,1013.000000,-315.000000,317.000000,10796.400000,372.200000,8911.200000,8.000000,3.000000,1334.481300,23.750000
-2015.000000,424.000000,70.000000,322.000000,-55.000000,353.000000,10791.000000,372.500000,8904.000000,8.000000,3.000000,1334.485000,23.750000
-1816.000000,236.000000,185.000000,367.000000,-123.000000,405.000000,10785.600000,372.800000,8896.800000,8.000000,3.000000,1334.488700,23.750000
-1578.000000,184.000000,126.000000,568.000000,-296.000000,206.000000,10782.000000,372.600000,8892.000000,8.000000,3.000000,1334.492500,23.750000
-1454.000000,209.000000,15.000000,510.000000,-2.000000,374.000000,10782.000000,371.400000,8892.000000,8.000000,3.000000,1334.496200,23.750000
-1537.000000,268.000000,25.000000,385.000000,286.000000,150.000000,10782.000000,370.200000,8892.000000,8.000000,3.000000,1334.500000,23.750000
-1632.000000,328.000000,150.000000,313.000000,252.000000,199.000000,10782.000000,369.000000,8892.000000,8.000000,3.000000,1334.503800,23.750000
-1687.000000,271.000000,263.000000,184.000000,326.000000,193.000000,10776.300000,369.600000,8890.200000,8.000000,3.000000,1334.507500,23.750000
-1798.000000,289.000000,179.000000,258.000000,398.000000,113.000000,10770.600000,370.200000,8888.400000,8.000000,3.000000,1334.511300,23.750000
-1961.000000,401.000000,37.000000,41.000000,583.000000,141.000000,10764.900000,370.800000,8886.600000,8.000000,3.000000,1334.515000,23.750000
-2186.000000,443.000000,230.000000,-215.000000,358.000000,104.000000,10760.800000,367.200000,8882.200000,8.000000,3.000000,1334.518700,23.750000
-2375.000000,401.000000,405.000000,-371.000000,11.000000,13.000000,10757.500000,361.500000,8876.500000,8.000000,3.000000,1334.522500,23.750000
-2375.000000,214.000000,543.000000,-528.000000,-261.000000,-252.000000,10754.200000,355.800000,8870.800000,8.000000,3.000000,1334.526200,23.750000
-2600.000000,308.000000,220.000000,-111.000000,-93.000000,-62.000000,10752.000000,352.700000,8869.100000,8.000000,3.000000,1334.530000,23.750000
-2699.000000,625.000000,104.000000,-184.000000,-379.000000,-367.000000,10752.000000,354.800000,8875.400000,8.000000,3.000000,1334.533800,23.750000
-2639.000000,757.000000,-6.000000,-227.000000,-968.000000,-282.000000,10752.000000,356.900000,8881.700000,8.000000,3.000000,1334.537500,23.750000
-2198.000000,733.000000,57.000000,-168.000000,-893.000000,-37.000000,10752.000000,359.000000,8888.000000,8.000000,3.000000,1334.541200,23.750000
-1845.000000,803.000000,-342.000000,-130.000000,-143.000000,174.000000,10755.300000,359.000000,8892.200000,8.000000,3.000000,1334.545000,23.750000
-1839.000000,884.000000,-527.000000,-351.000000,660.000000,261.000000,10758.600000,359.000000,8896.400000,7.940000,3.000000,1334.548700,23.750000
-1959.000000,695.000000,-211.000000,-517.000000,507.000000,333.000000,10761.900000,359.000000,8900.600000,7.880000,3.000000,1334.552500,23.750000
-1942.000000,474.000000,111.000000,-169.000000,-183.000000,159.000000,10764.400000,358.600000,8900.600000,7.820000,3.000000,1334.556300,23.750000
-1740.000000,371.000000,153.000000,-409.000000,146.000000,-112.000000,10766.500000,358.000000,8898.500000,7.760000,3.000000,1334.560000,23.750000
-1748.000000,366.000000,79.000000,-401.000000,547.000000,-75.000000,10768.600000,357.400000,8896.400000,7.700000,3.000000,1334.561200,23.750000
-1754.000000,435.000000,103.000000,-444.000000,338.000000,-131.000000,10769.600000,357.700000,8895.700000,7.640000,3.000000,1334.557500,23.750000
-1652.000000,361.000000,214.000000,-306.000000,-117.000000,-72.000000,10768.400000,359.800000,8897.800000,7.580000,3.000000,1334.553800,23.750000
-1618.000000,286.000000,239.000000,-109.000000,-431.000000,-274.000000,10767.200000,361.900000,8899.900000,7.520000,3.000000,1334.550000,23.750000
-1656.000000,336.000000,310.000000,-237.000000,-73.000000,-72.000000,10766.000000,364.000000,8902.000000,7.460000,3.000000,1334.546300,23.750000
-1776.000000,309.000000,456.000000,-221.000000,-36.000000,-146.000000,10772.600000,362.200000,8905.600000,7.400000,3.000000,1334.542500,23.750000
-1853.000000,345.000000,482.000000,-81.000000,-212.000000,-120.000000,10779.200000,360.400000,8909.200000,7.340000,3.000000,1334.538700,23.750000
-1872.000000,330.000000,511.000000,-72.000000,-164.000000,-181.000000,10785.800000,358.600000,8912.800000,7.280000,3.000000,1334.535000,23.750000
-1959.000000,231.000000,557.000000,-11.000000,2.000000,-92.000000,10787.800000,359.600000,8916.000000,7.220000,3.000000,1334.531200,23.750000
-2002.000000,361.000000,463.000000,164.000000,102.000000,-72.000000,10787.500000,362.000000,8919.000000,7.160000,3.000000,1334.527500,23.750000
-2098.000000,410.000000,491.000000,-69.000000,213.000000,-196.000000,10787.200000,364.400000,8922.000000,7.100000,3.000000,1334.523800,23.750000
-2298.000000,539.000000,935.000000,464.000000,208.000000,38.000000,10787.400000,366.300000,8922.900000,7.040000,3.000000,1334.520000,23.750000
-2377.000000,239.000000,643.000000,1115.000000,383.000000,-295.000000,10788.600000,367.200000,8919.600000,7.020000,3.000000,1334.516200,23.750000
-2569.000000,431.000000,-29.000000,-17.000000,452.000000,-392.000000,10789.800000,368.100000,8916.300000,7.080000,3.000000,1334.512500,23.750000
-2633.000000,584.000000,-297.000000,-84.000000,-87.000000,-562.000000,10791.000000,369.000000,8913.000000,7.140000,3.000000,1334.508700,23.750000
-2217.000000,115.000000,-348.000000,39.000000,-281.000000,-195.000000,10792.200000,371.400000,8910.600000,7.200000,3.000000,1334.505000,23.750000
-2027.000000,192.000000,-566.000000,126.000000,455.000000,119.000000,10793.400000,373.800000,8908.200000,7.260000,3.000000,1334.501300,23.750000
-2234.000000,132.000000,-300.000000,304.000000,83.000000,268.000000,10794.600000,376.200000,8905.800000,7.320000,3.000000,1334.497500,23.750000
-2321.000000,145.000000,-132.000000,920.000000,-812.000000,199.000000,10794.000000,378.800000,8902.800000,7.380000,3.000000,1334.493800,23.750000
-2080.000000,345.000000,-197.000000,536.000000,-415.000000,110.000000,10792.500000,381.500000,8899.500000,7.440000,3.000000,1334.490000,23.750000
-1946.000000,447.000000,-42.000000,401.000000,-351.000000,203.000000,10791.000000,384.200000,8896.200000,7.500000,3.000000,1334.486200,23.750000
-1798.000000,481.000000,72.000000,615.000000,-312.000000,330.000000,10789.700000,385.500000,8894.800000,7.560000,3.000000,1334.482500,23.750000
-1562.000000,436.000000,73.000000,453.000000,-220.000000,486.000000,10788.800000,384.000000,8897.200000,7.620000,3.000000,1334.478700,23.750000
-1494.000000,381.000000,48.000000,94.000000,188.000000,225.000000,10787.900000,382.500000,8899.600000,7.680000,3.000000,1334.475000,23.750000
-1590.000000,334.000000,92.000000,-83.000000,423.000000,264.000000,10787.000000,381.000000,8902.000000,7.740000,3.000000,1334.471300,23.750000
-1696.000000,299.000000,218.000000,-145.000000,176.000000,181.000000,10784.000000,376.500000,8901.100000,7.800000,3.000000,1334.467500,23.750000
-1765.000000,276.000000,320.000000,-160.000000,214.000000,212.000000,10781.000000,372.000000,8900.200000,7.860000,3.000000,1334.463700,23.750000
-1764.000000,222.000000,303.000000,127.000000,160.000000,177.000000,10778.000000,367.500000,8899.300000,7.920000,3.000000,1334.460000,23.750000
-1821.000000,232.000000,226.000000,-22.000000,377.000000,144.000000,10774.800000,367.400000,8897.600000,7.980000,3.000000,1334.456200,23.750000
-1949.000000,224.000000,326.000000,65.000000,289.000000,69.000000,10771.500000,369.500000,8895.500000,7.960000,3.000000,1334.452500,23.750000
-2153.000000,388.000000,339.000000,-63.000000,285.000000,152.000000,10768.200000,371.600000,8893.400000,7.900000,3.000000,1334.448800,23.750000
-2354.000000,332.000000,389.000000,-227.000000,269.000000,106.000000,10766.700000,373.500000,8890.700000,7.840000,3.000000,1334.445000,23.750000
-2499.000000,175.000000,539.000000,-385.000000,64.000000,93.000000,10768.800000,375.000000,8886.800000,7.780000,3.000000,1334.441300,23.750000
-2713.000000,333.000000,100.000000,-270.000000,85.000000,75.000000,10770.900000,376.500000,8882.900000,7.720000,3.000000,1334.437500,23.750000
-2651.000000,637.000000,22.000000,-413.000000,-787.000000,-254.000000,10773.000000,378.000000,8879.000000,7.660000,3.000000,1334.431900,23.750000
-2479.000000,853.000000,139.000000,14.000000,-1211.000000,-65.000000,10772.100000,375.300000,8882.300000,7.600000,3.000000,1334.426200,23.750000
-1828.000000,801.000000,1.000000,267.000000,-1079.000000,135.000000,10771.200000,372.600000,8885.600000,7.540000,3.000000,1334.420600,23.750000
-1652.000000,1033.000000,-481.000000,618.000000,-364.000000,278.000000,10770.300000,369.900000,8888.900000,7.480000,3.000000,1334.415000,23.750000
-1837.000000,1271.000000,-624.000000,-590.000000,245.000000,9.000000,10768.000000,369.600000,8892.000000,7.420000,3.000000,1334.409400,23.750000
-1926.000000,981.000000,-180.000000,-1084.000000,738.000000,34.000000,10765.000000,370.500000,8895.000000,7.360000,3.000000,1334.403700,23.750000
-2057.000000,625.000000,198.000000,-1029.000000,519.000000,-106.000000,10762.000000,371.400000,8898.000000,7.300000,3.000000,1334.398100,23.750000
-2008.000000,223.000000,258.000000,-932.000000,447.000000,-139.000000,10760.800000,371.900000,8900.400000,7.240000,3.000000,1334.392500,23.750000
-1945.000000,506.000000,162.000000,-578.000000,397.000000,-72.000000,10763.200000,371.600000,8901.600000,7.180000,3.000000,1334.386900,23.750000
-1704.000000,515.000000,142.000000,-610.000000,308.000000,-156.000000,10765.600000,371.300000,8902.800000,7.120000,3.000000,1334.381200,23.750000
-1590.000000,389.000000,224.000000,-462.000000,-129.000000,13.000000,10768.000000,371.000000,8904.000000,7.060000,3.000000,1334.375600,23.750000
-1497.000000,271.000000,252.000000,-136.000000,-245.000000,-93.000000,10770.400000,373.400000,8905.500000,7.000000,3.000000,1334.370000,23.750000
-1492.000000,244.000000,303.000000,-272.000000,210.000000,68.000000,10772.800000,375.800000,8907.000000,7.060000,3.000000,1334.364400,23.750000
-1598.000000,259.000000,442.000000,-95.000000,91.000000,13.000000,10775.200000,378.200000,8908.500000,7.120000,3.000000,1334.358800,23.750000
-1828.000000,298.000000,413.000000,-98.000000,133.000000,-30.000000,10777.200000,380.800000,8908.000000,7.180000,3.000000,1334.353100,23.750000
-1984.000000,406.000000,518.000000,-1.000000,133.000000,-93.000000,10779.000000,383.500000,8906.500000,7.240000,3.000000,1334.347500,23.750000
-2082.000000,328.000000,540.000000,269.000000,73.000000,57.000000,10780.800000,386.200000,8905.000000,7.300000,3.000000,1334.341900,23.750000
-2156.000000,420.000000,365.000000,275.000000,217.000000,-93.000000,10781.300000,386.800000,8903.800000,7.360000,3.000000,1334.336300,23.750000
-2277.000000,526.000000,331.000000,102.000000,173.000000,-77.000000,10779.200000,383.200000,8903.200000,7.420000,3.000000,1334.330600,23.750000
-2377.000000,515.000000,497.000000,-86.000000,-164.000000,-255.000000,10777.100000,379.600000,8902.600000,7.480000,3.000000,1334.325000,23.750000
-2524.000000,473.000000,194.000000,11.000000,152.000000,-395.000000,10775.000000,376.000000,8902.000000,7.540000,3.000000,1334.319400,23.750000
-2769.000000,456.000000,221.000000,-156.000000,-93.000000,-263.000000,10778.600000,378.700000,8903.800000,7.600000,3.000000,1334.313800,23.750000
-2413.000000,485.000000,63.000000,16.000000,-521.000000,-407.000000,10782.200000,381.400000,8905.600000,7.660000,3.000000,1334.308100,23.750000
-1861.000000,281.000000,71.000000,175.000000,-905.000000,-156.000000,10785.800000,384.100000,8907.400000,7.720000,3.000000,1334.302500,23.750000
-1651.000000,217.000000,-243.000000,349.000000,-408.000000,-313.000000,10789.000000,384.800000,8908.800000,7.780000,3.000000,1334.296900,23.750000
-1876.000000,213.000000,-178.000000,190.000000,726.000000,-305.000000,10792.000000,384.500000,8910.000000,7.840000,3.000000,1334.291200,23.750000
-2377.000000,197.000000,146.000000,728.000000,336.000000,-189.000000,10795.000000,384.200000,8911.200000,7.900000,3.000000,1334.285600,23.750000
-2521.000000,394.000000,108.000000,1144.000000,-199.000000,-30.000000,10796.800000,385.400000,8911.500000,7.960000,3.000000,1334.280000,23.750000
-2277.000000,349.000000,105.000000,611.000000,-343.000000,25.000000,10796.200000,389.600000,8910.000000,8.000000,3.000000,1334.274400,23.750000
-1954.000000,154.000000,72.000000,627.000000,-211.000000,159.000000,10795.600000,393.800000,8908.500000,8.000000,3.000000,1334.268700,23.750000
-1659.000000,87.000000,36.000000,746.000000,-368.000000,317.000000,10795.000000,398.000000,8907.000000,8.000000,3.000000,1334.263100,23.750000
-1498.000000,125.000000,65.000000,769.000000,-437.000000,131.000000,10792.300000,398.900000,8907.000000,8.000000,3.000000,1334.257500,23.750000
-1423.000000,164.000000,125.000000,584.000000,-34.000000,222.000000,10789.600000,399.800000,8907.000000,8.000000,3.000000,1334.251900,23.750000
-1554.000000,218.000000,171.000000,600.000000,142.000000,96.000000,10786.900000,400.700000,8907.000000,8.000000,3.000000,1334.245000,23.750000
-1739.000000,193.000000,158.000000,583.000000,461.000000,171.000000,10783.400000,398.800000,8904.000000,8.000000,3.000000,1334.237500,23.750000
-1984.000000,-52.000000,294.000000,431.000000,567.000000,239.000000,10779.500000,395.500000,8899.500000,8.000000,3.000000,1334.230000,23.750000
-2214.000000,-176.000000,241.000000,965.000000,230.000000,409.000000,10775.600000,392.200000,8895.000000,8.000000,3.000000,1334.222500,23.750000
-2094.000000,685.000000,-120.000000,807.000000,170.000000,445.000000,10771.900000,390.400000,8891.000000,8.000000,3.000000,1334.215000,23.750000
-2259.000000,730.000000,70.000000,-343.000000,-227.000000,99.000000,10768.600000,391.600000,8888.000000,8.000000,3.000000,1334.207500,23.750000
-2205.000000,551.000000,525.000000,-676.000000,-458.000000,-177.000000,10765.300000,392.800000,8885.000000,8.000000,3.000000,1334.200000,23.750000
-2396.000000,356.000000,347.000000,-328.000000,-152.000000,-283.000000,10762.000000,394.000000,8882.000000,8.000000,3.000000,1334.192500,23.750000
-2450.000000,379.000000,281.000000,-584.000000,-411.000000,-548.000000,10760.200000,392.200000,8884.400000,8.000000,3.000000,1334.185000,23.750000
-2594.000000,443.000000,321.000000,-239.000000,-715.000000,-565.000000,10758.400000,390.400000,8886.800000,8.000000,3.000000,1334.177500,23.750000
-2318.000000,660.000000,200.000000,56.000000,-729.000000,-215.000000,10756.600000,388.600000,8889.200000,8.000000,3.000000,1334.170000,23.750000
-1698.000000,726.000000,-100.000000,-106.000000,-826.000000,-330.000000,10761.400000,388.600000,8892.000000,8.000000,3.000000,1334.162500,23.750000
-1496.000000,720.000000,-288.000000,-231.000000,-12.000000,-103.000000,10769.500000,389.500000,8895.000000,7.959200,3.000000,1334.155000,23.750000
-1802.000000,840.000000,-292.000000,-492.000000,619.000000,-74.000000,10777.600000,390.400000,8898.000000,7.898000,3.000000,1334.147500,23.750000
-1979.000000,713.000000,-2.000000,-666.000000,474.000000,12.000000,10782.700000,390.700000,8900.800000,7.836700,3.000000,1334.140000,23.750000
-2133.000000,386.000000,242.000000,-821.000000,295.000000,-143.000000,10781.800000,389.800000,8903.200000,7.775500,3.000000,1334.132500,23.750000
-2085.000000,196.000000,452.000000,-663.000000,57.000000,-41.000000,10780.900000,388.900000,8905.600000,7.714300,3.000000,1334.125000,23.750000
-1905.000000,122.000000,452.000000,-252.000000,-2.000000,-92.000000,10780.000000,388.000000,8908.000000,7.653100,3.000000,1334.117500,23.750000
-1608.000000,289.000000,250.000000,127.000000,201.000000,122.000000,10784.200000,388.600000,8906.800000,7.591800,3.000000,1334.110000,23.750000
-1569.000000,352.000000,136.000000,-291.000000,342.000000,12.000000,10788.400000,389.200000,8905.600000,7.530600,3.000000,1334.102500,23.750000
-1658.000000,244.000000,321.000000,-120.000000,317.000000,-183.000000,10792.600000,389.800000,8904.400000,7.469400,3.000000,1334.095000,23.750000
-1790.000000,211.000000,445.000000,1.000000,255.000000,-92.000000,10793.400000,391.000000,8906.600000,7.408200,3.000000,1334.087500,23.750000
-1894.000000,149.000000,503.000000,-13.000000,158.000000,-174.000000,10792.500000,392.500000,8910.500000,7.346900,3.000000,1334.080000,23.750000
-1966.000000,228.000000,436.000000,170.000000,83.000000,-87.000000,10791.600000,394.000000,8914.400000,7.285700,3.000000,1334.072500,23.750000
-2045.000000,291.000000,305.000000,-54.000000,282.000000,-18.000000,10790.800000,395.200000,8915.900000,7.224500,3.000000,1334.065000,23.750000
-2033.000000,328.000000,330.000000,142.000000,69.000000,-46.000000,10790.200000,395.800000,8912.600000,7.163300,3.000000,1334.057500,23.750000
